شکل فضای حالت: (6,)
اندازه فضای عمل: 20
تعداد PRV ها: 1
نام PRV ها: ['PRV1']
مقادیر مجاز PRV: [10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150, 160, 170, 180, 190, 200]
تعداد گره های تقاضا (Junctions): 6
شروع آموزش برای 50000 گام زمانی...
گام 20880/50000, اپیزود 290, پاداش اپیزود: -72000.00, اپسیلون: 0.1243
گام 20952/50000, اپیزود 291, پاداش اپیزود: -72000.00, اپسیلون: 0.1234
گام 21024/50000, اپیزود 292, پاداش اپیزود: -72000.00, اپسیلون: 0.1225
گام 21096/50000, اپیزود 293, پاداش اپیزود: -72000.00, اپسیلون: 0.1217
گام 21168/50000, اپیزود 294, پاداش اپیزود: -72000.00, اپسیلون: 0.1208
گام 21240/50000, اپیزود 295, پاداش اپیزود: -72000.00, اپسیلون: 0.1199
گام 21312/50000, اپیزود 296, پاداش اپیزود: -72000.00, اپسیلون: 0.1191
گام 21384/50000, اپیزود 297, پاداش اپیزود: -72000.00, اپسیلون: 0.1182
گام 21456/50000, اپیزود 298, پاداش اپیزود: -72000.00, اپسیلون: 0.1173
گام 21528/50000, اپیزود 299, پاداش اپیزود: -72000.00, اپسیلون: 0.1165
گام 21600/50000, اپیزود 300, پاداش اپیزود: -72000.00, اپسیلون: 0.1157
گام 21672/50000, اپیزود 301, پاداش اپیزود: -72000.00, اپسیلون: 0.1148
گام 21744/50000, اپیزود 302, پاداش اپیزود: -72000.00, اپسیلون: 0.1140
گام 21816/50000, اپیزود 303, پاداش اپیزود: -72000.00, اپسیلون: 0.1132
گام 21888/50000, اپیزود 304, پاداش اپیزود: -72000.00, اپسیلون: 0.1124
گام 21960/50000, اپیزود 305, پاداش اپیزود: -72000.00, اپسیلون: 0.1116
گام 22032/50000, اپیزود 306, پاداش اپیزود: -72000.00, اپسیلون: 0.1108
گام 22104/50000, اپیزود 307, پاداش اپیزود: -72000.00, اپسیلون: 0.1100
گام 22176/50000, اپیزود 308, پاداش اپیزود: -72000.00, اپسیلون: 0.1092
گام 22248/50000, اپیزود 309, پاداش اپیزود: -72000.00, اپسیلون: 0.1084
گام 22320/50000, اپیزود 310, پاداش اپیزود: -72000.00, اپسیلون: 0.1076
گام 22392/50000, اپیزود 311, پاداش اپیزود: -72000.00, اپسیلون: 0.1069
گام 22464/50000, اپیزود 312, پاداش اپیزود: -72000.00, اپسیلون: 0.1061
گام 22536/50000, اپیزود 313, پاداش اپیزود: -72000.00, اپسیلون: 0.1053
گام 22608/50000, اپیزود 314, پاداش اپیزود: -72000.00, اپسیلون: 0.1046
گام 22680/50000, اپیزود 315, پاداش اپیزود: -72000.00, اپسیلون: 0.1038
گام 22752/50000, اپیزود 316, پاداش اپیزود: -72000.00, اپسیلون: 0.1031
گام 22824/50000, اپیزود 317, پاداش اپیزود: -72000.00, اپسیلون: 0.1023
گام 22896/50000, اپیزود 318, پاداش اپیزود: -72000.00, اپسیلون: 0.1016
گام 22968/50000, اپیزود 319, پاداش اپیزود: -72000.00, اپسیلون: 0.1009
گام 23040/50000, اپیزود 320, پاداش اپیزود: -72000.00, اپسیلون: 0.1002
گام 23112/50000, اپیزود 321, پاداش اپیزود: -72000.00, اپسیلون: 0.0994
گام 23184/50000, اپیزود 322, پاداش اپیزود: -72000.00, اپسیلون: 0.0987
گام 23256/50000, اپیزود 323, پاداش اپیزود: -72000.00, اپسیلون: 0.0980
گام 23328/50000, اپیزود 324, پاداش اپیزود: -72000.00, اپسیلون: 0.0973
گام 23400/50000, اپیزود 325, پاداش اپیزود: -72000.00, اپسیلون: 0.0966
گام 23472/50000, اپیزود 326, پاداش اپیزود: -72000.00, اپسیلون: 0.0959
گام 23544/50000, اپیزود 327, پاداش اپیزود: -72000.00, اپسیلون: 0.0952
گام 23616/50000, اپیزود 328, پاداش اپیزود: -72000.00, اپسیلون: 0.0946
گام 23688/50000, اپیزود 329, پاداش اپیزود: -72000.00, اپسیلون: 0.0939
گام 23760/50000, اپیزود 330, پاداش اپیزود: -72000.00, اپسیلون: 0.0932
گام 23832/50000, اپیزود 331, پاداش اپیزود: -72000.00, اپسیلون: 0.0925
گام 23904/50000, اپیزود 332, پاداش اپیزود: -72000.00, اپسیلون: 0.0919
گام 23976/50000, اپیزود 333, پاداش اپیزود: -72000.00, اپسیلون: 0.0912
گام 24048/50000, اپیزود 334, پاداش اپیزود: -72000.00, اپسیلون: 0.0906
گام 24120/50000, اپیزود 335, پاداش اپیزود: -72000.00, اپسیلون: 0.0899
گام 24192/50000, اپیزود 336, پاداش اپیزود: -72000.00, اپسیلون: 0.0893
گام 24264/50000, اپیزود 337, پاداش اپیزود: -72000.00, اپسیلون: 0.0886
گام 24336/50000, اپیزود 338, پاداش اپیزود: -72000.00, اپسیلون: 0.0880
گام 24408/50000, اپیزود 339, پاداش اپیزود: -72000.00, اپسیلون: 0.0874
گام 24480/50000, اپیزود 340, پاداش اپیزود: -72000.00, اپسیلون: 0.0867
گام 24552/50000, اپیزود 341, پاداش اپیزود: -72000.00, اپسیلون: 0.0861
گام 24624/50000, اپیزود 342, پاداش اپیزود: -72000.00, اپسیلون: 0.0855
گام 24696/50000, اپیزود 343, پاداش اپیزود: -72000.00, اپسیلون: 0.0849
گام 24768/50000, اپیزود 344, پاداش اپیزود: -72000.00, اپسیلون: 0.0843
گام 24840/50000, اپیزود 345, پاداش اپیزود: -72000.00, اپسیلون: 0.0837
گام 24912/50000, اپیزود 346, پاداش اپیزود: -72000.00, اپسیلون: 0.0831
گام 24984/50000, اپیزود 347, پاداش اپیزود: -72000.00, اپسیلون: 0.0825
گام 25056/50000, اپیزود 348, پاداش اپیزود: -72000.00, اپسیلون: 0.0819
گام 25128/50000, اپیزود 349, پاداش اپیزود: -72000.00, اپسیلون: 0.0813
گام 25200/50000, اپیزود 350, پاداش اپیزود: -72000.00, اپسیلون: 0.0807
گام 25272/50000, اپیزود 351, پاداش اپیزود: -72000.00, اپسیلون: 0.0801
گام 25344/50000, اپیزود 352, پاداش اپیزود: -72000.00, اپسیلون: 0.0795
گام 25416/50000, اپیزود 353, پاداش اپیزود: -72000.00, اپسیلون: 0.0790
گام 25488/50000, اپیزود 354, پاداش اپیزود: -72000.00, اپسیلون: 0.0784
گام 25560/50000, اپیزود 355, پاداش اپیزود: -72000.00, اپسیلون: 0.0778
گام 25632/50000, اپیزود 356, پاداش اپیزود: -72000.00, اپسیلون: 0.0773
گام 25704/50000, اپیزود 357, پاداش اپیزود: -72000.00, اپسیلون: 0.0767
گام 25776/50000, اپیزود 358, پاداش اپیزود: -72000.00, اپسیلون: 0.0762
گام 25848/50000, اپیزود 359, پاداش اپیزود: -72000.00, اپسیلون: 0.0756
گام 25920/50000, اپیزود 360, پاداش اپیزود: -72000.00, اپسیلون: 0.0751
گام 25992/50000, اپیزود 361, پاداش اپیزود: -72000.00, اپسیلون: 0.0746
گام 26064/50000, اپیزود 362, پاداش اپیزود: -72000.00, اپسیلون: 0.0740
گام 26136/50000, اپیزود 363, پاداش اپیزود: -72000.00, اپسیلون: 0.0735
گام 26208/50000, اپیزود 364, پاداش اپیزود: -72000.00, اپسیلون: 0.0730
گام 26280/50000, اپیزود 365, پاداش اپیزود: -72000.00, اپسیلون: 0.0724
گام 26352/50000, اپیزود 366, پاداش اپیزود: -72000.00, اپسیلون: 0.0719
گام 26424/50000, اپیزود 367, پاداش اپیزود: -72000.00, اپسیلون: 0.0714
گام 26496/50000, اپیزود 368, پاداش اپیزود: -72000.00, اپسیلون: 0.0709
گام 26568/50000, اپیزود 369, پاداش اپیزود: -72000.00, اپسیلون: 0.0704
گام 26640/50000, اپیزود 370, پاداش اپیزود: -72000.00, اپسیلون: 0.0699
گام 26712/50000, اپیزود 371, پاداش اپیزود: -72000.00, اپسیلون: 0.0694
گام 26784/50000, اپیزود 372, پاداش اپیزود: -72000.00, اپسیلون: 0.0689
گام 26856/50000, اپیزود 373, پاداش اپیزود: -72000.00, اپسیلون: 0.0684
گام 26928/50000, اپیزود 374, پاداش اپیزود: -72000.00, اپسیلون: 0.0679
گام 27000/50000, اپیزود 375, پاداش اپیزود: -72000.00, اپسیلون: 0.0674
گام 27072/50000, اپیزود 376, پاداش اپیزود: -72000.00, اپسیلون: 0.0669
گام 27144/50000, اپیزود 377, پاداش اپیزود: -72000.00, اپسیلون: 0.0664
گام 27216/50000, اپیزود 378, پاداش اپیزود: -72000.00, اپسیلون: 0.0660
گام 27288/50000, اپیزود 379, پاداش اپیزود: -72000.00, اپسیلون: 0.0655
گام 27360/50000, اپیزود 380, پاداش اپیزود: -72000.00, اپسیلون: 0.0650
گام 27432/50000, اپیزود 381, پاداش اپیزود: -72000.00, اپسیلون: 0.0646
گام 27504/50000, اپیزود 382, پاداش اپیزود: -72000.00, اپسیلون: 0.0641
گام 27576/50000, اپیزود 383, پاداش اپیزود: -72000.00, اپسیلون: 0.0636
گام 27648/50000, اپیزود 384, پاداش اپیزود: -72000.00, اپسیلون: 0.0632
گام 27720/50000, اپیزود 385, پاداش اپیزود: -72000.00, اپسیلون: 0.0627
گام 27792/50000, اپیزود 386, پاداش اپیزود: -72000.00, اپسیلون: 0.0623
گام 27864/50000, اپیزود 387, پاداش اپیزود: -72000.00, اپسیلون: 0.0618
گام 27936/50000, اپیزود 388, پاداش اپیزود: -72000.00, اپسیلون: 0.0614
گام 28008/50000, اپیزود 389, پاداش اپیزود: -72000.00, اپسیلون: 0.0609
گام 28080/50000, اپیزود 390, پاداش اپیزود: -72000.00, اپسیلون: 0.0605
گام 28152/50000, اپیزود 391, پاداش اپیزود: -72000.00, اپسیلون: 0.0601
گام 28224/50000, اپیزود 392, پاداش اپیزود: -72000.00, اپسیلون: 0.0596
گام 28296/50000, اپیزود 393, پاداش اپیزود: -72000.00, اپسیلون: 0.0592
گام 28368/50000, اپیزود 394, پاداش اپیزود: -72000.00, اپسیلون: 0.0588
گام 28440/50000, اپیزود 395, پاداش اپیزود: -72000.00, اپسیلون: 0.0584
گام 28512/50000, اپیزود 396, پاداش اپیزود: -72000.00, اپسیلون: 0.0579
گام 28584/50000, اپیزود 397, پاداش اپیزود: -72000.00, اپسیلون: 0.0575
گام 28656/50000, اپیزود 398, پاداش اپیزود: -72000.00, اپسیلون: 0.0571
گام 28728/50000, اپیزود 399, پاداش اپیزود: -72000.00, اپسیلون: 0.0567
گام 28800/50000, اپیزود 400, پاداش اپیزود: -72000.00, اپسیلون: 0.0563
گام 28872/50000, اپیزود 401, پاداش اپیزود: -72000.00, اپسیلون: 0.0559
گام 28944/50000, اپیزود 402, پاداش اپیزود: -72000.00, اپسیلون: 0.0555
گام 29016/50000, اپیزود 403, پاداش اپیزود: -72000.00, اپسیلون: 0.0551
گام 29088/50000, اپیزود 404, پاداش اپیزود: -72000.00, اپسیلون: 0.0547
گام 29160/50000, اپیزود 405, پاداش اپیزود: -72000.00, اپسیلون: 0.0543
گام 29232/50000, اپیزود 406, پاداش اپیزود: -72000.00, اپسیلون: 0.0539
گام 29304/50000, اپیزود 407, پاداش اپیزود: -72000.00, اپسیلون: 0.0535
گام 29376/50000, اپیزود 408, پاداش اپیزود: -72000.00, اپسیلون: 0.0531
گام 29448/50000, اپیزود 409, پاداش اپیزود: -72000.00, اپسیلون: 0.0528
گام 29520/50000, اپیزود 410, پاداش اپیزود: -72000.00, اپسیلون: 0.0524
گام 29592/50000, اپیزود 411, پاداش اپیزود: -72000.00, اپسیلون: 0.0520
گام 29664/50000, اپیزود 412, پاداش اپیزود: -72000.00, اپسیلون: 0.0516
گام 29736/50000, اپیزود 413, پاداش اپیزود: -72000.00, اپسیلون: 0.0513
گام 29808/50000, اپیزود 414, پاداش اپیزود: -72000.00, اپسیلون: 0.0509
گام 29880/50000, اپیزود 415, پاداش اپیزود: -72000.00, اپسیلون: 0.0505
گام 29952/50000, اپیزود 416, پاداش اپیزود: -72000.00, اپسیلون: 0.0502
گام 30024/50000, اپیزود 417, پاداش اپیزود: -72000.00, اپسیلون: 0.0498
گام 30096/50000, اپیزود 418, پاداش اپیزود: -72000.00, اپسیلون: 0.0495
گام 30168/50000, اپیزود 419, پاداش اپیزود: -72000.00, اپسیلون: 0.0491
گام 30240/50000, اپیزود 420, پاداش اپیزود: -72000.00, اپسیلون: 0.0487
گام 30312/50000, اپیزود 421, پاداش اپیزود: -72000.00, اپسیلون: 0.0484
گام 30384/50000, اپیزود 422, پاداش اپیزود: -72000.00, اپسیلون: 0.0481
گام 30456/50000, اپیزود 423, پاداش اپیزود: -72000.00, اپسیلون: 0.0477
گام 30528/50000, اپیزود 424, پاداش اپیزود: -72000.00, اپسیلون: 0.0474
گام 30600/50000, اپیزود 425, پاداش اپیزود: -72000.00, اپسیلون: 0.0470
گام 30672/50000, اپیزود 426, پاداش اپیزود: -72000.00, اپسیلون: 0.0467
گام 30744/50000, اپیزود 427, پاداش اپیزود: -72000.00, اپسیلون: 0.0464
گام 30816/50000, اپیزود 428, پاداش اپیزود: -72000.00, اپسیلون: 0.0460
گام 30888/50000, اپیزود 429, پاداش اپیزود: -72000.00, اپسیلون: 0.0457
گام 30960/50000, اپیزود 430, پاداش اپیزود: -72000.00, اپسیلون: 0.0454
گام 31032/50000, اپیزود 431, پاداش اپیزود: -72000.00, اپسیلون: 0.0450
گام 31104/50000, اپیزود 432, پاداش اپیزود: -72000.00, اپسیلون: 0.0447
گام 31176/50000, اپیزود 433, پاداش اپیزود: -72000.00, اپسیلون: 0.0444
گام 31248/50000, اپیزود 434, پاداش اپیزود: -72000.00, اپسیلون: 0.0441
گام 31320/50000, اپیزود 435, پاداش اپیزود: -72000.00, اپسیلون: 0.0438
گام 31392/50000, اپیزود 436, پاداش اپیزود: -72000.00, اپسیلون: 0.0434
گام 31464/50000, اپیزود 437, پاداش اپیزود: -72000.00, اپسیلون: 0.0431
گام 31536/50000, اپیزود 438, پاداش اپیزود: -72000.00, اپسیلون: 0.0428
گام 31608/50000, اپیزود 439, پاداش اپیزود: -72000.00, اپسیلون: 0.0425
گام 31680/50000, اپیزود 440, پاداش اپیزود: -72000.00, اپسیلون: 0.0422
گام 31752/50000, اپیزود 441, پاداش اپیزود: -72000.00, اپسیلون: 0.0419
گام 31824/50000, اپیزود 442, پاداش اپیزود: -72000.00, اپسیلون: 0.0416
گام 31896/50000, اپیزود 443, پاداش اپیزود: -72000.00, اپسیلون: 0.0413
گام 31968/50000, اپیزود 444, پاداش اپیزود: -72000.00, اپسیلون: 0.0410
گام 32040/50000, اپیزود 445, پاداش اپیزود: -72000.00, اپسیلون: 0.0407
گام 32112/50000, اپیزود 446, پاداش اپیزود: -72000.00, اپسیلون: 0.0404
گام 32184/50000, اپیزود 447, پاداش اپیزود: -72000.00, اپسیلون: 0.0401
گام 32256/50000, اپیزود 448, پاداش اپیزود: -72000.00, اپسیلون: 0.0398
گام 32328/50000, اپیزود 449, پاداش اپیزود: -72000.00, اپسیلون: 0.0396
گام 32400/50000, اپیزود 450, پاداش اپیزود: -72000.00, اپسیلون: 0.0393
گام 32472/50000, اپیزود 451, پاداش اپیزود: -72000.00, اپسیلون: 0.0390
گام 32544/50000, اپیزود 452, پاداش اپیزود: -72000.00, اپسیلون: 0.0387
گام 32616/50000, اپیزود 453, پاداش اپیزود: -72000.00, اپسیلون: 0.0384
گام 32688/50000, اپیزود 454, پاداش اپیزود: -72000.00, اپسیلون: 0.0382
گام 32760/50000, اپیزود 455, پاداش اپیزود: -72000.00, اپسیلون: 0.0379
گام 32832/50000, اپیزود 456, پاداش اپیزود: -72000.00, اپسیلون: 0.0376
گام 32904/50000, اپیزود 457, پاداش اپیزود: -72000.00, اپسیلون: 0.0373
گام 32976/50000, اپیزود 458, پاداش اپیزود: -72000.00, اپسیلون: 0.0371
گام 33048/50000, اپیزود 459, پاداش اپیزود: -72000.00, اپسیلون: 0.0368
گام 33120/50000, اپیزود 460, پاداش اپیزود: -72000.00, اپسیلون: 0.0366
گام 33192/50000, اپیزود 461, پاداش اپیزود: -72000.00, اپسیلون: 0.0363
گام 33264/50000, اپیزود 462, پاداش اپیزود: -72000.00, اپسیلون: 0.0360
گام 33336/50000, اپیزود 463, پاداش اپیزود: -72000.00, اپسیلون: 0.0358
گام 33408/50000, اپیزود 464, پاداش اپیزود: -72000.00, اپسیلون: 0.0355
گام 33480/50000, اپیزود 465, پاداش اپیزود: -72000.00, اپسیلون: 0.0353
گام 33552/50000, اپیزود 466, پاداش اپیزود: -72000.00, اپسیلون: 0.0350
گام 33624/50000, اپیزود 467, پاداش اپیزود: -72000.00, اپسیلون: 0.0348
گام 33696/50000, اپیزود 468, پاداش اپیزود: -72000.00, اپسیلون: 0.0345
گام 33768/50000, اپیزود 469, پاداش اپیزود: -72000.00, اپسیلون: 0.0343
گام 33840/50000, اپیزود 470, پاداش اپیزود: -72000.00, اپسیلون: 0.0340
گام 33912/50000, اپیزود 471, پاداش اپیزود: -72000.00, اپسیلون: 0.0338
گام 33984/50000, اپیزود 472, پاداش اپیزود: -72000.00, اپسیلون: 0.0335
گام 34056/50000, اپیزود 473, پاداش اپیزود: -72000.00, اپسیلون: 0.0333
گام 34128/50000, اپیزود 474, پاداش اپیزود: -72000.00, اپسیلون: 0.0330
گام 34200/50000, اپیزود 475, پاداش اپیزود: -72000.00, اپسیلون: 0.0328
گام 34272/50000, اپیزود 476, پاداش اپیزود: -72000.00, اپسیلون: 0.0326
گام 34344/50000, اپیزود 477, پاداش اپیزود: -72000.00, اپسیلون: 0.0323
گام 34416/50000, اپیزود 478, پاداش اپیزود: -72000.00, اپسیلون: 0.0321
گام 34488/50000, اپیزود 479, پاداش اپیزود: -72000.00, اپسیلون: 0.0319
گام 34560/50000, اپیزود 480, پاداش اپیزود: -72000.00, اپسیلون: 0.0316
گام 34632/50000, اپیزود 481, پاداش اپیزود: -72000.00, اپسیلون: 0.0314
گام 34704/50000, اپیزود 482, پاداش اپیزود: -72000.00, اپسیلون: 0.0312
گام 34776/50000, اپیزود 483, پاداش اپیزود: -72000.00, اپسیلون: 0.0310
گام 34848/50000, اپیزود 484, پاداش اپیزود: -72000.00, اپسیلون: 0.0307
گام 34920/50000, اپیزود 485, پاداش اپیزود: -72000.00, اپسیلون: 0.0305
گام 34992/50000, اپیزود 486, پاداش اپیزود: -72000.00, اپسیلون: 0.0303
گام 35064/50000, اپیزود 487, پاداش اپیزود: -72000.00, اپسیلون: 0.0301
گام 35136/50000, اپیزود 488, پاداش اپیزود: -72000.00, اپسیلون: 0.0299
گام 35208/50000, اپیزود 489, پاداش اپیزود: -72000.00, اپسیلون: 0.0297
گام 35280/50000, اپیزود 490, پاداش اپیزود: -72000.00, اپسیلون: 0.0294
گام 35352/50000, اپیزود 491, پاداش اپیزود: -72000.00, اپسیلون: 0.0292
گام 35424/50000, اپیزود 492, پاداش اپیزود: -72000.00, اپسیلون: 0.0290
گام 35496/50000, اپیزود 493, پاداش اپیزود: -72000.00, اپسیلون: 0.0288
گام 35568/50000, اپیزود 494, پاداش اپیزود: -72000.00, اپسیلون: 0.0286
گام 35640/50000, اپیزود 495, پاداش اپیزود: -72000.00, اپسیلون: 0.0284
گام 35712/50000, اپیزود 496, پاداش اپیزود: -72000.00, اپسیلون: 0.0282
گام 35784/50000, اپیزود 497, پاداش اپیزود: -72000.00, اپسیلون: 0.0280
گام 35856/50000, اپیزود 498, پاداش اپیزود: -72000.00, اپسیلون: 0.0278
گام 35928/50000, اپیزود 499, پاداش اپیزود: -72000.00, اپسیلون: 0.0276
گام 36000/50000, اپیزود 500, پاداش اپیزود: -72000.00, اپسیلون: 0.0274
گام 36072/50000, اپیزود 501, پاداش اپیزود: -72000.00, اپسیلون: 0.0272
گام 36144/50000, اپیزود 502, پاداش اپیزود: -72000.00, اپسیلون: 0.0270
گام 36216/50000, اپیزود 503, پاداش اپیزود: -72000.00, اپسیلون: 0.0268
گام 36288/50000, اپیزود 504, پاداش اپیزود: -72000.00, اپسیلون: 0.0266
گام 36360/50000, اپیزود 505, پاداش اپیزود: -72000.00, اپسیلون: 0.0264
گام 36432/50000, اپیزود 506, پاداش اپیزود: -72000.00, اپسیلون: 0.0262
گام 36504/50000, اپیزود 507, پاداش اپیزود: -72000.00, اپسیلون: 0.0261
گام 36576/50000, اپیزود 508, پاداش اپیزود: -72000.00, اپسیلون: 0.0259
گام 36648/50000, اپیزود 509, پاداش اپیزود: -72000.00, اپسیلون: 0.0257
گام 36720/50000, اپیزود 510, پاداش اپیزود: -72000.00, اپسیلون: 0.0255
گام 36792/50000, اپیزود 511, پاداش اپیزود: -72000.00, اپسیلون: 0.0253
گام 36864/50000, اپیزود 512, پاداش اپیزود: -72000.00, اپسیلون: 0.0251
گام 36936/50000, اپیزود 513, پاداش اپیزود: -72000.00, اپسیلون: 0.0250
گام 37008/50000, اپیزود 514, پاداش اپیزود: -72000.00, اپسیلون: 0.0248
گام 37080/50000, اپیزود 515, پاداش اپیزود: -72000.00, اپسیلون: 0.0246
گام 37152/50000, اپیزود 516, پاداش اپیزود: -72000.00, اپسیلون: 0.0244
گام 37224/50000, اپیزود 517, پاداش اپیزود: -72000.00, اپسیلون: 0.0242
گام 37296/50000, اپیزود 518, پاداش اپیزود: -72000.00, اپسیلون: 0.0241
گام 37368/50000, اپیزود 519, پاداش اپیزود: -72000.00, اپسیلون: 0.0239
گام 37440/50000, اپیزود 520, پاداش اپیزود: -72000.00, اپسیلون: 0.0237
گام 37512/50000, اپیزود 521, پاداش اپیزود: -72000.00, اپسیلون: 0.0236
گام 37584/50000, اپیزود 522, پاداش اپیزود: -72000.00, اپسیلون: 0.0234
گام 37656/50000, اپیزود 523, پاداش اپیزود: -72000.00, اپسیلون: 0.0232
گام 37728/50000, اپیزود 524, پاداش اپیزود: -72000.00, اپسیلون: 0.0231
گام 37800/50000, اپیزود 525, پاداش اپیزود: -72000.00, اپسیلون: 0.0229
گام 37872/50000, اپیزود 526, پاداش اپیزود: -72000.00, اپسیلون: 0.0227
گام 37944/50000, اپیزود 527, پاداش اپیزود: -72000.00, اپسیلون: 0.0226
گام 38016/50000, اپیزود 528, پاداش اپیزود: -72000.00, اپسیلون: 0.0224
گام 38088/50000, اپیزود 529, پاداش اپیزود: -72000.00, اپسیلون: 0.0222
گام 38160/50000, اپیزود 530, پاداش اپیزود: -72000.00, اپسیلون: 0.0221
گام 38232/50000, اپیزود 531, پاداش اپیزود: -72000.00, اپسیلون: 0.0219
گام 38304/50000, اپیزود 532, پاداش اپیزود: -72000.00, اپسیلون: 0.0218
گام 38376/50000, اپیزود 533, پاداش اپیزود: -72000.00, اپسیلون: 0.0216
گام 38448/50000, اپیزود 534, پاداش اپیزود: -72000.00, اپسیلون: 0.0215
گام 38520/50000, اپیزود 535, پاداش اپیزود: -72000.00, اپسیلون: 0.0213
گام 38592/50000, اپیزود 536, پاداش اپیزود: -72000.00, اپسیلون: 0.0211
گام 38664/50000, اپیزود 537, پاداش اپیزود: -72000.00, اپسیلون: 0.0210
گام 38736/50000, اپیزود 538, پاداش اپیزود: -72000.00, اپسیلون: 0.0208
گام 38808/50000, اپیزود 539, پاداش اپیزود: -72000.00, اپسیلون: 0.0207
گام 38880/50000, اپیزود 540, پاداش اپیزود: -72000.00, اپسیلون: 0.0205
گام 38952/50000, اپیزود 541, پاداش اپیزود: -72000.00, اپسیلون: 0.0204
گام 39024/50000, اپیزود 542, پاداش اپیزود: -72000.00, اپسیلون: 0.0203
گام 39096/50000, اپیزود 543, پاداش اپیزود: -72000.00, اپسیلون: 0.0201
گام 39168/50000, اپیزود 544, پاداش اپیزود: -72000.00, اپسیلون: 0.0200
گام 39240/50000, اپیزود 545, پاداش اپیزود: -72000.00, اپسیلون: 0.0198
گام 39312/50000, اپیزود 546, پاداش اپیزود: -72000.00, اپسیلون: 0.0197
گام 39384/50000, اپیزود 547, پاداش اپیزود: -72000.00, اپسیلون: 0.0195
گام 39456/50000, اپیزود 548, پاداش اپیزود: -72000.00, اپسیلون: 0.0194
گام 39528/50000, اپیزود 549, پاداش اپیزود: -72000.00, اپسیلون: 0.0193
گام 39600/50000, اپیزود 550, پاداش اپیزود: -72000.00, اپسیلون: 0.0191
گام 39672/50000, اپیزود 551, پاداش اپیزود: -72000.00, اپسیلون: 0.0190
گام 39744/50000, اپیزود 552, پاداش اپیزود: -72000.00, اپسیلون: 0.0188
گام 39816/50000, اپیزود 553, پاداش اپیزود: -72000.00, اپسیلون: 0.0187
گام 39888/50000, اپیزود 554, پاداش اپیزود: -72000.00, اپسیلون: 0.0186
گام 39960/50000, اپیزود 555, پاداش اپیزود: -72000.00, اپسیلون: 0.0184
گام 40032/50000, اپیزود 556, پاداش اپیزود: -72000.00, اپسیلون: 0.0183
گام 40104/50000, اپیزود 557, پاداش اپیزود: -72000.00, اپسیلون: 0.0182
گام 40176/50000, اپیزود 558, پاداش اپیزود: -72000.00, اپسیلون: 0.0180
گام 40248/50000, اپیزود 559, پاداش اپیزود: -72000.00, اپسیلون: 0.0179
گام 40320/50000, اپیزود 560, پاداش اپیزود: -72000.00, اپسیلون: 0.0178
گام 40392/50000, اپیزود 561, پاداش اپیزود: -72000.00, اپسیلون: 0.0177
گام 40464/50000, اپیزود 562, پاداش اپیزود: -72000.00, اپسیلون: 0.0175
گام 40536/50000, اپیزود 563, پاداش اپیزود: -72000.00, اپسیلون: 0.0174
گام 40608/50000, اپیزود 564, پاداش اپیزود: -72000.00, اپسیلون: 0.0173
گام 40680/50000, اپیزود 565, پاداش اپیزود: -72000.00, اپسیلون: 0.0172
گام 40752/50000, اپیزود 566, پاداش اپیزود: -72000.00, اپسیلون: 0.0170
گام 40824/50000, اپیزود 567, پاداش اپیزود: -72000.00, اپسیلون: 0.0169
گام 40896/50000, اپیزود 568, پاداش اپیزود: -72000.00, اپسیلون: 0.0168
گام 40968/50000, اپیزود 569, پاداش اپیزود: -72000.00, اپسیلون: 0.0167
گام 41040/50000, اپیزود 570, پاداش اپیزود: -72000.00, اپسیلون: 0.0166
گام 41112/50000, اپیزود 571, پاداش اپیزود: -72000.00, اپسیلون: 0.0164
گام 41184/50000, اپیزود 572, پاداش اپیزود: -72000.00, اپسیلون: 0.0163
گام 41256/50000, اپیزود 573, پاداش اپیزود: -72000.00, اپسیلون: 0.0162
گام 41328/50000, اپیزود 574, پاداش اپیزود: -72000.00, اپسیلون: 0.0161
گام 41400/50000, اپیزود 575, پاداش اپیزود: -72000.00, اپسیلون: 0.0160
گام 41472/50000, اپیزود 576, پاداش اپیزود: -72000.00, اپسیلون: 0.0159
گام 41544/50000, اپیزود 577, پاداش اپیزود: -72000.00, اپسیلون: 0.0157
گام 41616/50000, اپیزود 578, پاداش اپیزود: -72000.00, اپسیلون: 0.0156
گام 41688/50000, اپیزود 579, پاداش اپیزود: -72000.00, اپسیلون: 0.0155
گام 41760/50000, اپیزود 580, پاداش اپیزود: -72000.00, اپسیلون: 0.0154
گام 41832/50000, اپیزود 581, پاداش اپیزود: -72000.00, اپسیلون: 0.0153
گام 41904/50000, اپیزود 582, پاداش اپیزود: -72000.00, اپسیلون: 0.0152
گام 41976/50000, اپیزود 583, پاداش اپیزود: -72000.00, اپسیلون: 0.0151
گام 42048/50000, اپیزود 584, پاداش اپیزود: -72000.00, اپسیلون: 0.0150
گام 42120/50000, اپیزود 585, پاداش اپیزود: -72000.00, اپسیلون: 0.0149
گام 42192/50000, اپیزود 586, پاداش اپیزود: -72000.00, اپسیلون: 0.0148
گام 42264/50000, اپیزود 587, پاداش اپیزود: -72000.00, اپسیلون: 0.0146
گام 42336/50000, اپیزود 588, پاداش اپیزود: -72000.00, اپسیلون: 0.0145
گام 42408/50000, اپیزود 589, پاداش اپیزود: -72000.00, اپسیلون: 0.0144
